1262,184,Jeffie,Rankin,1975-03-04,M
1263,668,Maia,Bockman,1974-01-25,M
1264,6,Pavla,Gloy,1989-03-26,M
1265,699,Neale,Sharpous,1993-04-16,M
1266,326,Frayda,Gristhwaite,2000-07-03,M
1267,190,Vanni,Van Schafflaer,1976-07-21,F
1268,506,Gabi,Torns,1995-12-24,F
1269,534,Vania,Yandle,1975-07-07,M
1270,226,Isidor,Maplethorp,1992-01-08,M
1271,427,Claudie,Wiffler,1982-02-12,M
1272,293,Saraann,Penrice,1979-11-05,M
1273,573,Danette,Ramble,1997-06-22,M
1274,558,Maddie,Beadnell,1992-11-25,M
1275,396,Hugh,Buxy,1990-05-25,F
1276,166,Haily,Alday,2000-07-10,F
1277,376,Marys,Akester,1978-12-12,F
1278,556,Pen,Braven,1993-04-22,M
1279,990,Ardelle,Treslove,1987-03-25,M
1280,874,Dareen,Adderley,1973-12-21,F
1281,385,Carling,Donati,1994-01-25,M
1282,500,Gaspard,Faint,1995-03-11,M
1283,183,Denys,O'Gleasane,1972-02-15,F
1284,651,Annabella,Kreber,1996-02-13,M
1285,410,Letty,Bazely,1973-08-26,F
1286,119,Ealasaid,Tulip,1990-10-22,M
1287,494,Mortie,Belverstone,1994-04-18,F
1288,332,Worden,Philips,1978-08-07,M
1289,745,Davine,Shatford,1999-01-03,M
1290,113,Tyrus,O'Nions,1974-04-16,F
1291,641,Iseabal,Sowray,2000-09-02,M
1292,343,Karim,Winchurch,1987-07-15,F
1293,226,Rochella,Pont,1994-03-14,M
1294,343,Franni,Clarkson,1981-05-30,M
1295,151,Brandon,Insworth,1972-01-23,F
1296,885,Barnebas,Dadswell,1999-09-04,M
1297,975,Marji,Trevallion,1977-05-20,M
1298,203,Cosetta,Roslen,1997-05-21,F
1299,561,Karoly,Bachshell,1973-05-28,F
1300,352,Carleton,Carnachen,1995-05-26,M
1301,923,Lacy,Digger,1973-01-24,M
1302,374,Analiese,Monan,1974-12-02,M
1303,642,Reyna,Ranson,1976-03-14,F
1304,37,Adamo,Greenless,1975-05-22,F
1305,419,Rooney,Glossop,1993-10-06,F
1306,514,Byram,Petroulis,1990-04-23,F
1307,753,Ladonna,De Courtney,1988-01-19,Other
1308,404,Alexandre,Sabban,1976-05-06,F
1309,846,Gusta,Eagleton,1971-07-01,F
1310,330,Tris,Priestnall,1994-02-13,F
1311,748,Juieta,Perkis,1995-04-05,F
1312,280,Zorina,Botterman,1991-12-14,F
1313,512,Lorne,McInteer,1989-12-19,M
1314,757,Clair,Olyfat,1992-06-13,F
1315,610,Crawford,Langfitt,1981-04-07,M
1316,39,Lyell,Zanussii,1993-04-08,F
1317,209,Orran,Christer,1991-05-31,F
1318,215,Evin,Farrey,1983-05-16,M
1319,425,Morry,Windsor,1984-10-26,F
1320,333,Lewie,Finders,1976-12-31,M
1321,246,Kim,Grantham,1983-06-12,M
1322,494,Fedora,Colenutt,1998-01-09,M
1323,97,Karita,Blackford,1989-09-04,M
1324,901,Rockwell,Lefley,1990-06-11,F
1325,467,Georgeanna,Schout,2000-08-23,F
1326,918,Roselin,Camm,1975-04-08,M
1327,87,Dari,Grishechkin,1976-02-09,M
1328,553,Toiboid,Belcher,1998-10-11,M
1329,235,Prue,Gumery,1975-02-10,F
1330,320,Emlynn,Korf,1974-06-13,M
1331,681,Fairlie,Kitt,1973-01-16,M
1332,87,Otha,Ioannidis,1995-12-28,F
1333,646,Sunny,Shillabear,1971-04-23,M
1334,507,Knox,McBeth,1990-12-07,F
1335,494,Alvina,Blackstock,1976-10-08,F
1336,439,Nicolea,De Goey,1979-07-13,M
1337,915,Marji,Pate,1977-07-04,M
1338,800,Anett,Varvara,1982-08-26,M
1339,419,Sallie,Hakonsen,1998-09-01,M
1340,115,Maxie,Roony,1994-12-11,M
1341,32,Wait,Baillie,1990-12-14,M
1342,440,Eward,Ludgate,1985-04-14,M
1343,706,Leonidas,Adey,1995-01-25,F
1344,291,Vickie,Litel,1972-11-06,F
1345,263,Reba,Adanez,1999-11-06,M
1346,769,Corene,Stanyland,1993-02-02,M
1347,73,Dorita,Vango,1972-02-13,F
1348,543,Sharlene,Fortesquieu,1981-07-21,F
1349,144,Katrina,Brophy,1996-04-22,M
1350,507,Muire,Esmond,1980-12-07,M
1351,604,Clemmy,Streather,1988-11-27,M
1352,51,Mozes,McPharlain,1982-12-12,F
1353,85,Dalton,Brownsill,1996-05-28,F
1354,389,Hedi,Philipet,1998-08-04,M
1355,599,Livy,Peacop,1978-04-13,F
1356,497,Rudd,Soars,1980-05-20,F
1357,176,Tonya,Verryan,1974-10-15,M
1358,904,Langston,Klimke,1988-02-18,M
1359,878,Josepha,Bootherstone,1981-02-02,F
1360,203,Ali,Byrne,1971-12-12,M
1361,365,Boy,Esposito,1971-09-09,M
1362,520,Shaughn,Gammie,1995-07-20,M
1363,180,Annmaria,Roumier,1996-04-16,F
1364,653,Rania,Dabell,1992-04-09,M
1365,311,Gustave,Rudeyeard,1987-03-12,M
1366,324,Rouvin,Spurier,1988-03-18,M
1367,345,Daria,Rowcliffe,1985-10-27,M
1368,517,Angelita,Krabbe,1987-04-12,F
1369,533,Madella,Winney,1994-07-12,M
1370,823,Madalyn,Schiementz,1997-09-05,F
1371,370,Forrest,Hestrop,1979-11-21,M
1372,844,Vail,Rabbitt,1980-02-13,M
1373,273,Mattheus,Miko,1988-12-21,F
1374,860,Alard,Berrie,1997-01-25,M
1375,65,Paddy,Warland,1988-12-04,M
1376,562,Pat,Monier,1980-03-06,M
1377,325,Lilith,Surmeyer,1976-07-14,M
1378,487,Giles,Drinkall,1991-10-30,M
1379,9,Erastus,Worsnup,1999-06-30,M
1380,181,Hart,Rathke,1978-12-26,M
1381,7,Cooper,Reynalds,1992-09-07,F
1382,459,Kordula,Vatini,1977-03-10,F
1383,417,Emilia,Skuce,1984-04-23,M
1384,402,Sadie,Tripony,1977-10-17,M
1385,449,Edmon,Dunphy,1994-06-30,F
1386,802,Robinetta,Hatcliffe,2000-07-25,F
1387,774,Dyna,Sellers,1997-01-02,F
1388,333,Trista,Heasly,1990-04-18,F
1389,18,Ollie,Vertey,2000-03-20,F
1390,831,Tobit,Farahar,1976-03-25,F
1391,368,Noellyn,Brixham,1977-01-12,F
1392,444,Matthus,Bellas,1999-02-20,F
1393,731,Jacintha,Paine,1980-01-12,F
1394,78,Alphonse,Shurmore,1993-01-02,F
1395,998,Marchall,Nortunen,1983-05-28,F
1396,335,Bevon,Ballantine,1973-07-03,F
1397,302,Arlyne,Baitson,1987-11-18,M
1398,463,Wylie,Abercromby,1988-10-22,F
1399,734,Abramo,Cuel,1976-04-16,M
1400,226,Pryce,Cremer,1988-01-10,F
1401,153,Baily,Jandac,1982-10-24,F
1402,603,Krishnah,Kennaird,1971-04-07,F
1403,993,Wald,Terrill,1984-10-27,M
1404,943,Aura,Taffs,1981-09-04,M
1405,577,Nero,Eustace,1985-10-05,F
1406,236,Basia,Dockrell,1988-12-13,F
1407,55,Tab,Rait,1981-02-06,F
1408,95,Trumaine,Eyckel,1984-01-29,F
1409,8,Penn,Meadows,1984-09-15,M
1410,522,Penny,Toun,1996-02-14,F
1411,692,Stormi,Gingell,1993-08-20,M
1412,443,Eloisa,Dyson,1987-12-18,Other
1413,241,Noel,Toothill,1977-05-04,F
1414,55,Bobbie,Keymar,1982-02-26,M
1415,945,Thorn,Dunne,1972-11-03,F
1416,220,Janela,De Roeck,1990-02-03,F
1417,834,Calida,McGenis,1981-12-04,F
1418,988,Brooks,Brokenbrow,1977-12-05,F
1419,188,Maxie,Sentinella,1986-02-05,M
1420,819,Bartlett,Pallant,1988-12-11,M
1421,749,Barbara,Marklund,1972-11-06,F
1422,600,Frannie,Hamblington,1981-10-17,M
1423,168,Wendy,Jayme,1971-04-22,M
1424,771,Waverley,Shedd,1988-03-29,M
1425,580,Arley,Moxom,1995-07-26,F
1426,756,Liza,Gemlbett,1979-06-29,F
1427,66,Delphine,Eames,1988-02-07,F
1428,158,Adrea,Theodore,1984-12-22,F
1429,696,Drucill,Jilkes,1974-05-03,M
1430,132,Salaidh,Sichardt,1983-12-16,M
1431,960,Concettina,Gillam,1988-10-24,M
1432,86,Joycelin,Brownill,1994-07-20,M
1433,921,Vanya,Sebley,1990-06-18,M
1434,230,Karalynn,Barbisch,1995-07-26,M
1435,93,Martyn,Saw,1973-05-19,F
1436,187,Lucina,Tilley,1981-09-17,F
1437,296,Chiarra,Conlaund,1996-06-12,M
1438,504,Moshe,Leaves,1997-12-07,M
1439,897,Gwenni,Batman,1971-04-27,M
1440,797,Kally,Landor,1978-08-28,F
1441,622,Avram,Cumbridge,1989-12-03,M
1442,955,Allyn,Cesaric,1993-10-28,F
1443,142,Susette,Blague,1983-12-30,F
1444,613,Inglebert,Birtonshaw,1992-02-14,F
1445,673,Greg,Wallbutton,1976-07-05,F
1446,678,Dede,Ansteys,1981-12-19,M
1447,62,Kerby,Sprey,1991-07-28,F
1448,902,Bette,Davies,1995-04-23,M
1449,291,Sheffield,Witts,1992-08-26,F
1450,489,Kain,Butrimovich,1986-05-07,M
1451,428,Koressa,Skowcraft,1982-03-02,M
1452,772,Alisander,Scading,1986-10-27,F
1453,771,Phip,Janacek,1973-06-05,M
1454,462,Nani,Pabel,1998-10-04,M
1455,40,Aviva,Corkan,1979-10-18,M
1456,738,Gerhard,Shewring,1986-05-01,M
1457,654,Stefania,Wytchard,1981-11-07,M
1458,112,Adam,Cruwys,2000-07-18,F
1459,528,Benjamin,Lingley,1987-02-18,M
1460,416,Marcelline,Ferrillo,1994-03-27,M
1461,855,Dar,Cunio,1984-01-19,M
1462,634,Erl,Ferrea,1996-12-18,M
1463,348,Ralf,Heskin,1985-10-22,F
1464,302,Amii,Wimbush,1981-06-01,F
1465,787,Benita,Doneld,1973-05-24,F
1466,722,Augy,Cumberledge,1994-06-26,F
1467,463,Ad,Sandison,1989-10-22,F
1468,400,Kattie,Hegden,1972-12-05,F
1469,769,Gilberte,Hutchens,1981-04-18,F
1470,422,Haily,Brinson,1987-09-27,M
1471,476,Helenka,Battie,1999-10-14,F
1472,830,Curtis,Bodycomb,1999-06-12,F
1473,746,Helge,Scantlebury,1997-05-30,M
1474,980,Rudie,Bradden,1979-02-20,F
1475,659,Mirilla,Rodd,1974-07-09,F
1476,303,Leslie,Tacey,1977-06-20,F
1477,378,Bing,Torr,1997-06-02,M
1478,511,Kenny,Daft,1972-08-19,F
1479,760,Foster,Scates,1990-05-24,M
1480,42,Brynne,Benedick,1988-03-07,F
1481,327,Matteo,Kumaar,1979-04-13,M
1482,324,Hyatt,Dunsire,1987-07-02,M
1483,379,Yoshiko,Sclanders,1983-06-30,F
1484,396,Cross,Roset,1989-07-06,F
1485,38,Krispin,Gergely,1973-08-09,F
1486,582,Catharine,Trevor,1982-02-14,F
1487,883,Janeva,Wyllis,1979-09-19,F
1488,47,Trenna,Boyfield,1983-02-24,F
1489,731,Sloane,Howel,2000-08-12,F
1490,262,Hanna,Redihalgh,1975-07-02,F
1491,417,Yevette,Babar,1976-10-21,F
1492,477,Derek,Meiklam,1980-07-06,M
1493,526,Richie,Enga,1977-04-25,F
1494,392,Queenie,Blaisdale,1994-08-17,M
1495,401,Manolo,Faers,1975-02-12,Unknown
1496,211,Ilka,Jantzen,1974-10-19,M
1497,699,Wenda,Morrott,1986-01-08,M
1498,633,Kin,Cattermoul,1982-06-01,M
1499,382,Marjorie,Jewes,1996-10-19,F
1500,404,Roseann,Gander,1979-12-21,F
1501,279,Aryn,Espadate,1974-04-24,M
1502,440,Morten,Sorro,1996-10-11,F
1503,149,Ado,Crutchley,1974-10-19,F
1504,58,Mariellen,Hunday,1979-06-23,F
1505,856,Arlinda,Scoles,1971-08-15,M
1506,645,Sarette,Noblett,1992-01-06,Other
1507,756,Frankie,Sheards,1971-02-25,F
1508,684,Ricard,Waldie,1997-04-05,M
1509,912,Rozamond,Levensky,1980-08-18,M
1510,686,Linn,Devanney,1982-04-16,F
1511,8,Kaylil,Warn,1999-11-29,F
1512,702,Nye,Keetch,1993-09-03,M
1513,985,Jayson,Lorkins,1978-02-21,F
1514,767,Deloris,Sellick,1995-07-24,M
1515,619,Selma,Northedge,1998-12-31,F
1516,975,Nertie,Capstack,1992-03-28,F
1517,80,Amy,Amdohr,1992-08-03,F
1518,300,Jamaal,Frome,1972-03-23,M
1519,347,Abraham,Syme,1986-06-10,F
1520,255,Maddy,Collymore,1993-12-14,M
1521,459,Pieter,Baylay,1998-10-21,F
1522,140,Bradan,Masdon,1998-11-30,M
1523,552,Hendrick,Guerra,1978-12-30,F
1524,153,Oliver,Grishinov,1985-02-13,F
1525,893,Andrea,Burtwell,1975-02-26,F
1526,871,Devora,Rookeby,1990-08-02,M
1527,223,Rad,Vinnicombe,1994-06-05,F
1528,433,Leopold,Taborre,1992-11-12,M
1529,669,Teddy,Izat,1973-11-19,M
1530,413,Webb,Jolliffe,1974-08-30,M
1531,585,Damien,Lynd,1995-05-27,F
1532,789,Trey,Biddwell,1971-12-25,M
1533,471,Johanna,Berre,1981-08-09,F
1534,522,Vin,Keays,1994-09-23,M
1535,977,Avrom,De Rechter,1997-12-21,M
1536,377,Austen,O'Kieran,1974-02-05,F
1537,159,Shepperd,Tregenna,1985-10-04,F
1538,199,Floria,Killingsworth,2000-04-21,F
1539,202,Brian,Alvin,1999-10-29,F
1540,256,Austina,Mayberry,1975-02-15,M
1541,839,Dorelia,Heymes,1984-02-01,M
1542,234,Winnifred,Rantoul,1971-12-29,M
1543,425,Valry,Bambrick,1974-02-14,M
1544,938,Clary,Craisford,1988-07-08,M
1545,775,Wayne,Van der Krui,1972-01-07,M
1546,570,Rafa,Stotherfield,1996-09-15,M
1547,661,Valerie,Donlon,1980-07-20,F
1548,694,Goraud,Schott,1977-03-20,M
1549,530,Marie,Crossfield,1986-10-31,M
1550,885,Zechariah,Gosford,1973-11-04,M
1551,486,Cecelia,Higbin,1999-02-01,M
1552,140,Radcliffe,MacTerlagh,1978-09-09,M
1553,441,Eziechiele,Ferandez,1979-07-13,M
1554,993,Philippine,McCarrick,1992-03-22,M
1555,810,Illa,Cragoe,1979-06-07,F
1556,310,Margret,Harnell,1990-11-26,Other
1557,253,Merwin,Bolgar,1993-05-20,M
1558,376,Marietta,Briztman,1983-07-30,F
1559,289,Tally,Jardine,1998-12-29,F
1560,731,Galina,Suter,1985-01-27,F
1561,586,Lance,Sleaford,1989-12-03,F
1562,371,Kiele,Sooper,1972-11-02,F
1563,561,Octavia,Conerding,1990-11-24,F
1564,17,Electra,Aynold,1987-02-27,F
1565,557,Flem,Duell,1980-06-09,F
1566,306,Gates,Friese,1997-07-08,F
1567,732,Jermaine,Langthorn,1986-12-08,M
1568,644,Horten,Chaytor,1974-11-23,F
1569,432,Jarrad,Ondrasek,1996-03-22,M
1570,676,Gunar,Woodyear,1997-10-05,M
1571,203,Elliott,Snelgrove,1996-06-26,M
1572,529,Maximo,Scholz,1987-08-14,M
1573,339,Irwinn,Lansdown,1987-12-20,F
1574,890,Kris,Measures,1995-09-10,F
1575,758,Delphinia,Mithun,1980-04-03,M
1576,319,Gilemette,Helbeck,1980-01-05,M
1577,716,Klara,McCamish,1980-10-31,F
1578,486,Gabriellia,Dyke,1972-05-18,M
1579,927,Clevie,McMeanma,1993-06-25,F
1580,816,Fransisco,Ferson,1996-01-28,M
1581,224,Nealon,Scurrey,1984-08-09,M
1582,208,Delmar,Spall,1990-11-11,M
1583,817,Angel,Ellice,1993-07-19,M
1584,624,Kelsi,Petyanin,1985-10-23,M
1585,988,Maison,Winnett,1971-06-27,F
1586,389,Ginni,Spaduzza,1989-04-11,M
1587,984,Stephine,Doull,1978-07-26,M
1588,156,Brock,Crinson,1994-11-27,M
1589,132,Artemis,Mailey,1984-12-06,M
1590,771,Felicity,Jameson,1985-11-30,F
1591,311,Rhys,Saltern,1995-04-19,Other
1592,40,Babs,Worswick,1995-11-22,F
1593,400,Rita,Quaife,1998-10-13,F
1594,250,Teodor,Duckers,1978-04-28,F
1595,92,Les,Bewicke,1982-03-11,M
1596,112,Misha,Elmes,1979-02-18,F
1597,412,Pietro,O' Loughran,1988-07-05,F
1598,385,Charity,Lapenna,1973-05-22,F
1599,764,Morissa,Tilston,1982-10-01,F
1600,44,Northrop,Furminger,1999-04-28,M
1601,158,Iormina,Rookes,2000-08-15,M
1602,43,Dori,De Coursey,1976-01-04,M
1603,906,Andreana,Brockie,1998-08-18,F
1604,274,Inez,Goering,1977-06-24,M
1605,494,Harli,Casserly,1995-09-25,F
1606,141,Ellery,Nattrass,1982-07-22,M
1607,24,Lewes,Aleshkov,1975-10-20,F
1608,439,Cullan,Crevagh,1987-12-14,F
1609,173,Gerard,Dahlman,1980-06-05,F
1610,16,Geraldine,Hillyatt,1996-02-13,M
1611,875,Kania,Meiklam,1976-07-08,M
1612,636,Antons,Rosendahl,1992-11-19,F
1613,579,Yorgo,Murty,1982-04-29,F
1614,452,Harrie,Kelsall,1972-02-13,M
1615,37,Connor,Abramovicz,1975-05-09,Unknown
1616,689,Rafaela,Branigan,1995-05-26,M
1617,590,Jay,Denyakin,1998-08-20,F
1618,919,Freda,Gawith,1994-11-07,F
1619,37,Brocky,Waterhouse,1990-09-14,M
1620,228,Barty,Welbelove,1998-06-06,M
1621,794,Rodger,Cazin,1982-12-20,M
1622,638,Aleda,Lawee,1978-03-25,F
1623,192,Hunt,Shepeard,1999-11-19,F
1624,930,Justinian,Treadaway,1997-02-28,F
1625,506,William,Avrashin,1987-12-20,M
1626,152,Dayna,Roddy,1971-10-28,M
1627,762,Corina,Eagleton,1995-04-05,M
1628,61,Bernhard,Croxton,1992-11-19,M
1629,270,Desmond,Sarjeant,1984-08-05,F
1630,370,Devon,Vivash,1980-04-11,F
1631,193,Cally,Papez,1997-05-27,M
1632,244,Coleman,Downing,1980-12-28,M
1633,265,Ernaline,Ferrai,1982-10-17,F
1634,948,Robert,Rabbe,1996-11-18,F
1635,147,Jethro,Guillem,1971-11-17,M
1636,50,Lindsey,Ortzen,1983-05-21,F
1637,275,Levy,MacCaffery,1974-08-22,F
1638,539,Hedi,Caston,1982-10-24,M
1639,108,Stephi,Hurndall,1992-03-28,M
1640,90,Esma,Leeman,1996-09-13,F
1641,280,Luelle,Mion,1987-07-24,F
1642,798,Emmye,Bernth,1987-10-31,M
1643,742,Berkly,Ladson,1981-03-04,M
1644,626,Tremaine,Duffus,1985-03-20,M
1645,740,Elysee,Tyson,1990-06-04,M
1646,547,Myrwyn,Pitceathly,1977-08-12,M
1647,52,Thomas,Murley,1984-12-21,M
1648,957,Nert,Haggerty,1999-09-06,M
1649,508,Rhonda,Sausman,1987-06-10,M
1650,122,Lilla,Stearndale,1974-10-19,F
1651,532,Alphonso,Pindar,1996-03-27,F
1652,354,Rhodia,Whife,1995-07-14,F
1653,589,Eugenie,Rehn,1981-12-07,M
1654,639,Pedro,Clausson,1986-10-27,M
1655,583,Camila,Parrett,1996-05-16,Unknown
1656,518,Franny,Alywen,1975-12-09,M
1657,276,Ebenezer,Ingliby,1990-03-04,M
1658,624,Mallorie,Woollcott,1987-01-17,F
1659,846,Bidget,Muehle,1988-06-30,M
1660,920,Fabe,Riep,1994-03-29,F
1661,155,Paulina,Luety,1975-11-04,M
1662,509,Lorry,Easman,1975-04-19,F
1663,229,Molly,MacMychem,1988-10-05,F
1664,265,Haleigh,Laverty,1978-06-25,F
1665,773,Silvain,Moorrud,1993-01-09,M
1666,644,Morissa,Sells,1997-01-08,M
1667,785,Wilhelmina,Giovannetti,1989-02-06,F
1668,50,Gloriana,Emig,1991-09-01,M
1669,882,Kinny,Thain,1984-12-20,F
1670,756,Cristian,Foffano,1990-05-08,F
1671,851,Muffin,Maccaig,1990-07-02,F
1672,575,Ainslie,McElrath,1982-10-03,F
1673,565,Roanne,Pinkie,1991-01-24,F
1674,26,Emerson,Dallow,1987-04-15,M
1675,391,Giovanna,McClurg,1982-06-03,F
1676,996,Aland,Oliphand,1975-04-30,M
1677,934,Yardley,Yoskowitz,1986-04-09,F
1678,524,Manda,Edmund,1980-04-26,M
1679,233,Hadley,Crosdill,1971-04-12,F
1680,329,Deerdre,Flaubert,1984-01-31,F
1681,798,Minnie,Kennifeck,1990-01-11,M
1682,989,Nobe,Jeckells,1971-04-14,M
1683,618,Curran,Martin,1995-09-17,M
1684,499,Shalna,Prichard,1975-06-07,F
1685,935,Davidson,Carnalan,1989-11-03,M
1686,456,Jami,Gatty,1975-09-27,M
1687,872,Gypsy,Chidley,1987-11-06,M
1688,140,Tuckie,Delouch,1997-10-25,F
1689,200,Elsie,Comelini,1976-09-14,M
1690,830,Mohammed,Paramor,1981-02-05,F
1691,836,Rubia,Smalles,1989-01-07,F
1692,416,Wynn,Foddy,1991-03-13,M
1693,945,Camala,Hagley,1971-01-14,M
1694,740,Chrissy,Gwinnel,1971-01-08,M
1695,650,Dedie,Radoux,2000-12-04,M
1696,537,Donny,De Andisie,1997-03-06,F
1697,69,Mora,Grece,1978-08-19,F
1698,524,Horatia,Alcoran,1982-10-25,F
1699,21,Bradly,Seymer,1994-07-09,F
1700,744,Ned,Kleingrub,1983-01-02,F
1701,306,Valenka,Hirth,1974-09-21,F
1702,775,Hewitt,Devine,2000-08-11,F
1703,506,Catie,Versey,1994-07-15,M
1704,171,Jobi,Shilston,1976-09-26,F
1705,973,Sarge,Kendrew,1994-12-14,M
1706,891,Filberte,Stihl,1974-11-04,M
1707,283,Griffin,Casine,1999-01-16,F
1708,933,Siana,Bohea,1991-11-11,M
1709,546,Dmitri,Boake,1997-07-29,F
1710,43,Nora,Hay,1984-11-15,M
1711,358,Augusto,Hoppner,1976-05-14,F
1712,335,Javier,O'Currane,1982-04-25,M
1713,688,Tessy,Grayshan,1994-01-28,M
1714,273,Perry,Iddy,1987-10-21,M
1715,523,Aubrey,Higbin,1988-12-18,M
1716,908,Hendrik,Tancock,1993-05-11,F
1717,567,Mata,Luckings,1988-07-28,M
1718,788,Mallissa,Ivashkin,1985-11-15,M
1719,345,Sibyl,McLise,1985-05-06,Unknown
1720,943,Isiahi,Domanski,1985-02-06,M
1721,447,Jillie,Di Biasi,1981-01-22,M
1722,214,Ebonee,Prium,1998-04-02,F
1723,542,Jeff,Tembey,1972-09-03,F
1724,654,Shay,Yakovitch,1972-04-01,F
1725,691,Olivero,Hufton,2000-11-16,F
1726,611,Hubie,Sleaford,1986-10-28,F
1727,189,Artus,Kinneir,1992-10-17,M
1728,876,Harland,Bealing,1998-01-03,F
1729,696,Dagmar,Stidever,1988-09-27,F
1730,74,Ines,Joules,1998-05-12,M
1731,933,Thorstein,Woodroffe,1991-02-06,F
1732,728,Lillian,Quant,1971-09-02,M
1733,434,Pembroke,O'Doran,1996-12-15,F
1734,381,Gram,Hoyte,1992-12-01,F
1735,630,Iorgos,Haylett,1974-04-30,F
1736,675,Felicio,Dumphries,1987-12-05,M
1737,533,Donelle,Bashford,1991-07-08,F
1738,969,Dag,Gossage,1981-03-23,F
1739,576,Hedwiga,Ellam,1990-08-22,F
1740,509,Oliviero,Duhig,2000-11-28,F
1741,184,Channa,Cobelli,1993-10-11,M
1742,186,Ignacio,Newlands,1995-03-05,M
1743,91,Teddie,Beetham,1996-06-08,F
1744,596,Ahmad,Speerman,1984-12-08,M
1745,101,Fairfax,Lanfare,1989-09-12,F
1746,603,Gunilla,Dyball,1984-03-25,F
1747,234,Lyell,Dovey,1997-08-22,F
1748,515,Lonni,Wadwell,1993-08-29,M
1749,141,Rees,Voelker,1994-11-12,M
1750,535,Katuscha,Heelis,1989-05-22,M
1751,836,Bernete,Ellaway,1991-12-31,F
1752,864,Scarlett,Giorgielli,1971-08-31,M
1753,376,Leila,Vizard,1991-09-10,F
1754,131,Brendin,Egel,1993-11-22,M
1755,629,Gusta,Casarino,1978-04-06,F
1756,850,Mathian,Hazeldine,1977-12-04,F
1757,501,Megan,Negro,1987-03-24,M
1758,68,Thornton,Erswell,1984-08-05,Other
1759,358,Gage,Argo,1989-05-28,M
1760,783,Gilburt,Berns,1985-05-14,M
1761,968,Gregorius,Hantusch,1973-12-25,M
1762,968,Brent,Gemeau,1971-09-08,F
1763,721,Mackenzie,Aggio,1977-02-23,F
1764,757,Uri,Hazeley,1996-07-20,F
1765,411,Lian,Antunez,2000-05-11,F
1766,117,Viole,Heinecke,1998-07-12,F
1767,486,Neilla,Bonelle,1979-06-29,F
1768,808,Betta,Hillyatt,1974-09-10,F
1769,770,Margi,Epinoy,1990-03-01,M
1770,735,Jackelyn,Kenyon,1990-05-05,M
1771,350,Korella,Origin,1991-06-25,M
1772,759,Hedi,Derrett,1999-01-05,M
1773,151,Ede,Rushbrooke,1976-03-10,M
1774,378,Clara,McElwee,1998-05-24,F
1775,500,Jerrie,Drewitt,1982-10-29,F
1776,869,Dalila,Dell'Abbate,1971-09-12,M
1777,569,Denys,Robilart,1979-12-08,F
1778,299,Carlin,Cannavan,1984-08-20,M
1779,427,Bertram,Ronchetti,1987-09-11,F
1780,736,Lidia,Aronin,1988-03-28,M
1781,54,Paolo,Silburn,1981-04-23,M
1782,452,Dee dee,Handscomb,1989-01-21,F
1783,760,Georges,Parcall,1996-05-15,M
1784,271,Hortensia,Blencowe,1987-02-21,M
1785,394,Liesa,Symons,1993-12-08,M
1786,985,Leodora,Braysher,1975-09-20,M
1787,163,Munmro,Grinsdale,1992-03-08,F
1788,484,Ennis,Josowitz,1994-08-13,M
1789,28,Kerstin,Pillman,1984-09-15,M
1790,92,Geri,Tetla,1985-04-05,M
1791,296,Henryetta,Polleye,1997-04-23,F
1792,313,Tome,Hugnot,1974-12-27,Other
1793,461,Faustine,Forkan,1995-04-11,M
1794,552,Ernest,Caunce,1992-09-25,M
1795,342,Everard,Krout,1977-03-21,F
1796,715,Warde,Posthill,1991-10-10,M
1797,278,Meridith,Kelinge,1994-09-24,F
1798,575,Jaimie,Deville,1978-10-19,F
1799,358,Gabriel,Cumbridge,1992-10-19,M
1800,192,Freddy,Doiley,1982-10-20,M
1801,28,Margret,Duffy,1989-06-08,F
1802,549,Edin,Cowmeadow,1988-04-24,M
1803,893,Gwen,Southcombe,1994-11-15,Other
1804,863,Shara,Matz,1983-06-15,M
1805,460,Arlee,Fairhead,1999-07-30,M
1806,115,Coleen,Alton,1978-07-14,M
1807,905,Rance,Mayho,1987-10-15,F
1808,187,Armstrong,Vain,1981-09-10,Unknown
1809,957,Weylin,MacRinn,1972-10-20,F
1810,766,Mag,Waby,1974-01-05,F
1811,908,Kaine,Christer,1995-06-04,M
1812,705,Gratiana,Mc Caughen,1990-12-12,M
1813,396,Katleen,Cossem,1986-04-04,F
1814,630,Marcello,Wykey,1996-01-04,F
1815,111,Aubrey,Ghilardini,1980-09-02,F
1816,468,Garek,De Mattei,1973-09-17,F
1817,892,Blinny,Passion,1987-05-28,F
1818,940,Viviana,Danhel,1980-11-20,M
1819,840,Michal,Lammerding,1994-03-19,M
1820,630,Dario,Seabrook,1996-06-15,M
1821,536,Merrel,Leggen,1997-04-07,M
1822,742,Cherilynn,Moneypenny,1995-08-26,M
1823,609,Blancha,Jedras,1984-02-24,F
1824,559,Dolf,Sibery,1976-12-24,F
1825,34,Chelsie,Benham,2000-04-16,F
1826,634,Corey,Hassell,1986-02-08,F
1827,929,Magnum,Debow,1991-03-14,M
1828,768,Sarine,Gimbart,1992-08-08,F
1829,268,Coop,Doe,1996-03-01,M
1830,843,Brit,Mold,1974-10-06,M
1831,59,Oralia,Gronous,1978-02-26,F
1832,761,Creight,Steele,1996-02-03,M
1833,263,Kyle,Dudden,1976-08-09,F
1834,117,Bunni,Brason,1989-11-12,Other
1835,462,Lurlene,Watsam,1972-06-16,M
1836,627,Fabien,Bellson,1992-11-01,F
1837,700,Daria,Jack,1980-09-04,F
